x,y,z,Vx,Vy,Vz
-0.3,-0.9,0.4,0.372216,-0.208881,-0.162719
-0.3,-0.9,0.5,0.345081,-0.250893,-0.186171
-0.3,-0.9,0.6,0.316536,-0.295153,-0.201775
-0.3,-0.9,0.7,0.288042,-0.339295,-0.210294
-0.3,-0.9,0.8,0.260685,-0.381495,-0.212848
-0.3,-0.9,0.9,0.235174,-0.42049,-0.21068
-0.3,-0.9,1,0.211899,-0.455518,-0.204992
-0.3,-0.8,-1,0.2075,-0.469205,0.204984
-0.3,-0.8,-0.9,0.232604,-0.432468,0.212616
-0.3,-0.8,-0.8,0.26056,-0.39108,0.216856
-0.3,-0.8,-0.7,0.291032,-0.345743,0.216322
-0.3,-0.8,-0.6,0.32329,-0.297739,0.209508
-0.3,-0.8,-0.5,0.356116,-0.249032,0.194974
-0.3,-0.8,-0.4,0.387765,-0.202285,0.171628
-0.3,-0.8,-0.3,0.41604,-0.16072,0.13909
-0.3,-0.8,-0.2,0.438534,-0.127774,0.0980278
-0.3,-0.8,-0.1,0.453022,-0.106567,0.0503397
-0.3,-0.8,0,0.457918,-0.0992925,-0.000963569
-0.3,-0.8,0.1,0.452659,-0.106728,-0.052207
-0.3,-0.8,0.2,0.437844,-0.128049,-0.099727
-0.3,-0.8,0.3,0.415087,-0.16103,-0.140542
-0.3,-0.8,0.4,0.386626,-0.202534,-0.172794
-0.3,-0.8,0.5,0.354867,-0.249126,-0.195852
-0.3,-0.8,0.6,0.321995,-0.297602,-0.210124
-0.3,-0.8,0.7,0.289739,-0.345321,-0.216716
-0.3,-0.8,0.8,0.259302,-0.390342,-0.217076
-0.3,-0.8,0.9,0.231398,-0.431407,-0.212707
-0.3,-0.8,1,0.206354,-0.467827,-0.204986
-0.3,-0.7,-1,0.19826,-0.483897,0.200491
-0.3,-0.7,-0.9,0.224614,-0.446453,0.210003
-0.3,-0.7,-0.8,0.25446,-0.403745,0.216437
-0.3,-0.7,-0.7,0.287572,-0.356363,0.218272
-0.3,-0.7,-0.6,0.323272,-0.305534,0.213761
-0.3,-0.7,-0.5,0.36027,-0.253279,0.201119
-0.3,-0.7,-0.4,0.396574,-0.202484,0.178861
-0.3,-0.7,-0.3,0.429528,-0.156794,0.146256
-0.3,-0.7,-0.2,0.456094,-0.120225,0.103808
-0.3,-0.7,-0.1,0.47337,-0.0965236,0.053558
-0.3,-0.7,0,0.479241,-0.0883721,-0.000999142
-0.3,-0.7,0.1,0.472949,-0.0967302,-0.0554847
-0.3,-0.7,0.2,0.455302,-0.120581,-0.105535
-0.3,-0.7,0.3,0.428448,-0.157201,-0.147695
-0.3,-0.7,0.4,0.395305,-0.202828,-0.179974
-0.3,-0.7,0.5,0.358905,-0.253449,-0.201913
-0.3,-0.7,0.6,0.321885,-0.305446,-0.214273
-0.3,-0.7,0.7,0.286217,-0.355959,-0.218556
-0.3,-0.7,0.8,0.253169,-0.402996,-0.21655
-0.3,-0.7,0.9,0.223402,-0.445355,-0.209995
-0.3,-0.7,1,0.197129,-0.482461,-0.200407
-0.3,-0.6,-1,0.184545,-0.500529,0.190428
-0.3,-0.6,-0.9,0.211297,-0.463194,0.201407
-0.3,-0.6,-0.8,0.242103,-0.420123,0.209764
-0.3,-0.6,-0.7,0.2769,-0.371772,0.213907
-0.3,-0.6,-0.6,0.315126,-0.319263,0.211909
-0.3,-0.6,-0.5,0.355505,-0.2646,0.20168
-0.3,-0.6,-0.4,0.395868,-0.210803,0.181329
-0.3,-0.6,-0.3,0.433137,-0.16185,0.149714
-0.3,-0.6,-0.2,0.463618,-0.122283,0.107081
-0.3,-0.6,-0.1,0.483647,-0.096457,0.055528
-0.3,-0.6,0,0.490496,-0.0875477,-0.00101487
-0.3,-0.6,0.1,0.48317,-0.096703,-0.0574744
-0.3,-0.6,0.2,0.462726,-0.122707,-0.108797
-0.3,-0.6,0.3,0.431939,-0.162334,-0.151104
-0.3,-0.6,0.4,0.394484,-0.211214,-0.182358
-0.3,-0.6,0.5,0.354047,-0.264817,-0.202367
-0.3,-0.6,0.6,0.313677,-0.319193,-0.212305
-0.3,-0.6,0.7,0.275515,-0.371356,-0.214079
-0.3,-0.6,0.8,0.240812,-0.419337,-0.209775
-0.3,-0.6,0.9,0.210108,-0.462038,-0.201312
-0.3,-0.6,1,0.183457,-0.499021,-0.190271
-0.3,-0.5,-1,0.165707,-0.51832,0.17397
-0.3,-0.5,-0.9,0.191672,-0.481911,0.185716
-0.3,-0.5,-0.8,0.22206,-0.439502,0.195397
-0.3,-0.5,-0.7,0.256988,-0.391417,0.201446
-0.3,-0.5,-0.6,0.296079,-0.338646,0.201868
-0.3,-0.5,-0.5,0.338171,-0.283105,0.194374
-0.3,-0.5,-0.4,0.381052,-0.227839,0.176736
-0.3,-0.5,-0.3,0.421354,-0.177016,0.147401
-0.3,-0.5,-0.2,0.454815,-0.135562,0.106284
-0.3,-0.5,-0.1,0.477049,-0.10832,0.0554109
-0.3,-0.5,0,0.484698,-0.0988916,-0.00099687
-0.3,-0.5,0.1,0.476526,-0.108591,-0.0573117
-0.3,-0.5,0.2,0.453849,-0.136025,-0.10793
-0.3,-0.5,0.3,0.420074,-0.177539,-0.148694
-0.3,-0.5,0.4,0.379601,-0.228275,-0.177648
-0.3,-0.5,0.5,0.336673,-0.283324,-0.194937
-0.3,-0.5,0.6,0.294623,-0.338552,-0.202146
-0.3,-0.5,0.7,0.255627,-0.390955,-0.201513
-0.3,-0.5,0.8,0.220817,-0.438651,-0.195322
-0.3,-0.5,0.9,0.190551,-0.480676,-0.185554
-0.3,-0.5,1,0.164699,-0.516724,-0.173763
-0.3,-0.4,-1,0.141374,-0.536097,0.150642
-0.3,-0.4,-0.9,0.165082,-0.501286,0.16218
-0.3,-0.4,-0.8,0.193242,-0.460449,0.172242
-0.3,-0.4,-0.7,0.226139,-0.413808,0.1794
-0.3,-0.4,-0.6,0.263607,-0.362228,0.181747
-0.3,-0.4,-0.5,0.3047,-0.307501,0.176977
-0.3,-0.4,-0.4,0.347344,-0.252584,0.162699
-0.3,-0.4,-0.3,0.388128,-0.201666,0.137061
-0.3,-0.4,-0.2,0.422503,-0.159828,0.0996345
-0.3,-0.4,-0.1,0.4456,-0.132179,0.0522258
-0.3,-0.4,0,0.453596,-0.122581,-0.00092873
-0.3,-0.4,0.1,0.445062,-0.132454,-0.0539862
-0.3,-0.4,0.2,0.421517,-0.160292,-0.101132
-0.3,-0.4,0.3,0.386841,-0.202179,-0.1382
-0.3,-0.4,0.4,0.345912,-0.252992,-0.163463
-0.3,-0.4,0.5,0.303251,-0.307671,-0.177409
-0.3,-0.4,0.6,0.262228,-0.362068,-0.181917
-0.3,-0.4,0.7,0.224876,-0.413265,-0.179385
-0.3,-0.4,0.8,0.19211,-0.459508,-0.17211
-0.3,-0.4,0.9,0.16408,-0.499957,-0.161982
-0.3,-0.4,1,0.140489,-0.534405,-0.150415
-0.3,-0.3,-1,0.111603,-0.55237,0.120512
-0.3,-0.3,-0.9,0.131422,-0.519523,0.130681
-0.3,-0.3,-0.8,0.155261,-0.48083,0.139914
-0.3,-0.3,-0.7,0.183507,-0.436464,0.147034
-0.3,-0.3,-0.6,0.216175,-0.387203,0.150401
-0.3,-0.3,-0.5,0.252593,-0.334713,0.147936
-0.3,-0.3,-0.4,0.29102,-0.281803,0.137369
-0.3,-0.3,-0.3,0.328362,-0.232518,0.116796
-0.3,-0.3,-0.2,0.360278,-0.191848,0.085549
-0.3,-0.3,-0.1,0.381948,-0.164879,0.0450699
-0.3,-0.3,0,0.389494,-0.155495,-0.000795077
-0.3,-0.3,0.1,0.381446,-0.165134,-0.0465687
-0.3,-0.3,0.2,0.359367,-0.192273,-0.0868027
-0.3,-0.3,0.3,0.327189,-0.232972,-0.117721
-0.3,-0.3,0.4,0.289735,-0.282133,-0.137959
-0.3,-0.3,0.5,0.251317,-0.334791,-0.148238
-0.3,-0.3,0.6,0.214983,-0.386942,-0.150484
-0.3,-0.3,0.7,0.182435,-0.435818,-0.146971
-0.3,-0.3,0.8,0.154318,-0.479787,-0.139762
-0.3,-0.3,0.9,0.130599,-0.518095,-0.130484
-0.3,-0.3,1,0.110887,-0.550583,-0.1203
-0.3,-0.2,-1,0.076999,-0.565515,0.0843338
-0.3,-0.2,-0.9,0.0913473,-0.53457,0.0919568
-0.3,-0.2,-0.8,0.108775,-0.498065,0.0990707
-0.3,-0.2,-0.7,0.129648,-0.456174,0.104841
-0.3,-0.2,-0.6,0.154082,-0.409641,0.108061
-0.3,-0.2,-0.5,0.181675,-0.360042,0.107149
-0.3,-0.2,-0.4,0.21118,-0.310028,0.100305
-0.3,-0.2,-0.3,0.240225,-0.263417,0.0859299
-0.3,-0.2,-0.2,0.265336,-0.224928,0.0633365
-0.3,-0.2,-0.1,0.282532,-0.199388,0.0335082
-0.3,-0.2,0,0.288549,-0.190491,-0.000588162
-0.3,-0.2,0.1,0.282136,-0.199608,-0.0346119
-0.3,-0.2,0.2,0.264621,-0.225288,-0.064247
-0.3,-0.2,0.3,0.239316,-0.263782,-0.0865856
-0.3,-0.2,0.4,0.210198,-0.310255,-0.100705
-0.3,-0.2,0.5,0.180714,-0.360012,-0.107336
-0.3,-0.2,0.6,0.153198,-0.409272,-0.108091
-0.3,-0.2,0.7,0.128865,-0.455425,-0.104769
-0.3,-0.2,0.8,0.108095,-0.496926,-0.0989408
-0.3,-0.2,0.9,0.0907625,-0.533053,-0.0918003
-0.3,-0.2,1,0.0764959,-0.563648,-0.0841713
-0.3,-0.1,-1,0.0387516,-0.574049,0.0435974
-0.3,-0.1,-0.9,0.0463617,-0.544484,0.0477035
-0.3,-0.1,-0.8,0.0556598,-0.509614,0.0515972
-0.3,-0.1,-0.7,0.0668711,-0.469639,0.0548453
-0.3,-0.1,-0.6,0.0800921,-0.425301,0.0568068
-0.3,-0.1,-0.5,0.0951429,-0.378133,0.0566219
-0.3,-0.1,-0.4,0.111373,-0.33067,0.0532864
-0.3,-0.1,-0.3,0.127483,-0.28653,0.045878
-0.3,-0.1,-0.2,0.141513,-0.250146,0.0339564
-0.3,-0.1,-0.1,0.151176,-0.226032,0.0180151
-0.3,-0.1,0,0.154568,-0.217632,-0.00031542
-0.3,-0.1,0.1,0.150955,-0.226219,-0.0186054
-0.3,-0.1,0.2,0.141117,-0.250444,-0.0344392
-0.3,-0.1,0.3,0.126983,-0.286815,-0.0462206
-0.3,-0.1,0.4,0.110839,-0.33081,-0.0534907
-0.3,-0.1,0.5,0.0946262,-0.378015,-0.0567123
-0.3,-0.1,0.6,0.0796222,-0.424849,-0.0568154
-0.3,-0.1,0.7,0.0664596,-0.468813,-0.0548021
-0.3,-0.1,0.8,0.0553068,-0.508407,-0.0515257
-0.3,-0.1,0.9,0.0460616,-0.542906,-0.0476199
-0.3,-0.1,1,0.0384964,-0.572127,-0.0435123
-0.3,0,-1,-0.00145441,-0.576923,0.000412208
-0.3,0,-0.9,-0.00128981,-0.547863,0.000452034
-0.3,0,-0.8,-0.00109236,-0.513603,0.000490098
-0.3,0,-0.7,-0.000860435,-0.474352,0.000522282
-0.3,0,-0.6,-0.000595279,-0.430861,0.000542429
-0.3,0,-0.5,-0.000303227,-0.384649,0.000542195
-0.3,0,-0.4,1.71196e-006,-0.338211,0.000511717
-0.3,0,-0.3,0.000295831,-0.295081,0.000441792
-0.3,0,-0.2,0.000546305,-0.259576,0.000327804
-0.3,0,-0.1,0.000716676,-0.236065,0.000174263
-0.3,0,0,0.000777388,-0.227876,-3.05314e-006
-0.3,0,0.1,0.000717054,-0.236238,-0.000180344
-0.3,0,0.2,0.000547348,-0.259849,-0.00033385
-0.3,0,0.3,0.000297953,-0.295336,-0.000447882
-0.3,0,0.4,5.26843e-006,-0.338317,-0.000517986
-0.3,0,0.5,-0.00029805,-0.384498,-0.000548767
-0.3,0,0.6,-0.000588468,-0.430379,-0.000549368
-0.3,0,0.7,-0.000852101,-0.4735,-0.000529582
-0.3,0,0.8,-0.00108268,-0.512372,-0.000497699
-0.3,0,0.9,-0.00127898,-0.546265,-0.000459845
-0.3,0,1,-0.00144262,-0.574984,-0.000420133
-0.3,0.1,-1,-0.0416483,-0.573764,-0.0427543
-0.3,0.1,-0.9,-0.0489264,-0.544204,-0.0467764
-0.3,0.1,-0.8,-0.0578255,-0.509345,-0.0505892
-0.3,0.1,-0.7,-0.0685669,-0.469385,-0.0537674
-0.3,0.1,-0.6,-0.081249,-0.42507,-0.0556832
-0.3,0.1,-0.5,-0.0957041,-0.37793,-0.0554944
-0.3,0.1,-0.4,-0.11131,-0.330501,-0.0522181
-0.3,0.1,-0.3,-0.126815,-0.286396,-0.0449522
-0.3,0.1,-0.2,-0.140328,-0.250045,-0.0332673
-0.3,0.1,-0.1,-0.149638,-0.225954,-0.0176479
-0.3,0.1,0,-0.152905,-0.217563,0.000309363
-0.3,0.1,0.1,-0.149417,-0.226142,0.0182261
-0.3,0.1,0.2,-0.139931,-0.250345,0.0337384
-0.3,0.1,0.3,-0.126312,-0.286685,0.0452831
-0.3,0.1,0.4,-0.110769,-0.330645,0.0524105
-0.3,0.1,0.5,-0.0951779,-0.377817,0.0555724
-0.3,0.1,0.6,-0.0807661,-0.424623,0.0556786
-0.3,0.1,0.7,-0.0681393,-0.468565,0.0537103
-0.3,0.1,0.8,-0.0574537,-0.508142,0.050503
-0.3,0.1,0.9,-0.0486051,-0.542631,0.0466778
-0.3,0.1,1,-0.0413699,-0.571847,0.0426538
-0.3,0.2,-1,-0.0798621,-0.56496,-0.0834386
-0.3,0.2,-0.9,-0.0938715,-0.534029,-0.0909665
-0.3,0.2,-0.8,-0.11089,-0.497549,-0.0979866
-0.3,0.2,-0.7,-0.131279,-0.455696,-0.103673
-0.3,0.2,-0.6,-0.155153,-0.409217,-0.106834
-0.3,0.2,-0.5,-0.182123,-0.359686,-0.105909
-0.3,0.2,-0.4,-0.210971,-0.309753,-0.0991207
-0.3,0.2,-0.3,-0.239375,-0.263227,-0.084897
-0.3,0.2,-0.2,-0.263933,-0.224816,-0.0625634
-0.3,0.2,-0.1,-0.280752,-0.19933,-0.0330944
-0.3,0.2,0,-0.286635,-0.190455,0.000582312
-0.3,0.2,0.1,-0.280357,-0.199553,0.0341867
-0.3,0.2,0.2,-0.263219,-0.225179,0.0634631
-0.3,0.2,0.3,-0.238464,-0.263598,0.0855424
-0.3,0.2,0.4,-0.209984,-0.309988,0.0995113
-0.3,0.2,0.5,-0.181155,-0.359665,0.106085
-0.3,0.2,0.6,-0.154258,-0.408858,0.106853
-0.3,0.2,0.7,-0.130481,-0.454958,0.103589
-0.3,0.2,0.8,-0.110192,-0.49642,0.0978438
-0.3,0.2,0.9,-0.0932665,-0.532523,0.0907964
-0.3,0.2,1,-0.0793367,-0.563103,0.083262
-0.3,0.3,-1,-0.114418,-0.551569,-0.119542
-0.3,0.3,-0.9,-0.13389,-0.518752,-0.129602
-0.3,0.3,-0.8,-0.15731,-0.480107,-0.138725
-0.3,0.3,-0.7,-0.185056,-0.435811,-0.145747
-0.3,0.3,-0.6,-0.217146,-0.386647,-0.149041
-0.3,0.3,-0.5,-0.252917,-0.334278,-0.146554
-0.3,0.3,-0.4,-0.290658,-0.28151,-0.136044
-0.3,0.3,-0.3,-0.327329,-0.232374,-0.115637
-0.3,0.3,-0.2,-0.358667,-0.191838,-0.0846794
-0.3,0.3,-0.1,-0.379941,-0.164965,-0.0446034
-0.3,0.3,0,-0.387346,-0.155617,0.000789706
-0.3,0.3,0.1,-0.379441,-0.165223,0.0460919
-0.3,0.3,0.2,-0.357758,-0.192268,0.0859239
-0.3,0.3,0.3,-0.326157,-0.232835,0.116554
-0.3,0.3,0.4,-0.289372,-0.28185,0.136627
-0.3,0.3,0.5,-0.251636,-0.334369,0.146848
-0.3,0.3,0.6,-0.215945,-0.3864,0.149116
-0.3,0.3,0.7,-0.183972,-0.43518,0.145674
-0.3,0.3,0.8,-0.156351,-0.479079,0.138563
-0.3,0.3,0.9,-0.133049,-0.517339,0.129393
-0.3,0.3,1,-0.11368,-0.549798,0.119318
-0.3,0.4,-1,-0.144135,-0.535081,-0.14959
-0.3,0.4,-0.9,-0.167493,-0.500319,-0.161006
-0.3,0.4,-0.8,-0.195228,-0.45956,-0.170946
